# VHH-NNLO multi-axis scan points
# process: ZHH
# energy_tev: 14
# scan_axes: kappa_lambda,kappa_z
# windows: kappa_lambda=[-0.7,6.1]; kappa_z=[0.9,1.2]
# n_points: kappa_lambda:40,kappa_z:40
# fixed_kappa: 1,1,1,1
#
kappa_lambda	kappa_z	sigma_lo	sigma_nnlo	k	sigma_heft_over_sm_lo	sigma_heft_over_sm_nnlo	sigma_lo_pdfas	sigma_lo_sup	sigma_lo_inf	sigma_nnlo_pdfas	sigma_nnlo_sup	sigma_nnlo_inf
-0.1769230769	1.161538462	0.2167039645	0.3418367063	1.577436329	0.7093385013	0.8190981487	0.004667371007	0.003319094872	0.0036419123	0.00621050661	0.02201500201	0.01691211294
-0.1769230769	1.169230769	0.2200588864	0.3476962589	1.580014625	0.7203201891	0.8331386207	0.004745132815	0.003391690785	0.003716145506	0.006319183633	0.0225069019	0.01728731539
-0.1769230769	1.176923077	0.2234956052	0.3536822365	1.582501974	0.7315696232	0.8474820281	0.004824974107	0.003466710572	0.003792744663	0.00643065331	0.02300647323	0.01766843793
-0.1769230769	1.184615385	0.2270152757	0.3597959414	1.584897493	0.7430905835	0.8621314917	0.004906926682	0.00354419207	0.003871746245	0.006544951906	0.02351369111	0.01805546565
-0.1769230769	1.192307692	0.2306190602	0.366038686	1.587200493	0.7548868748	0.8770901561	0.004991022571	0.00362417336	0.00395318696	0.006662115892	0.02402853091	0.01844838385
-0.1769230769	1.2	0.2343081285	0.3724117929	1.589410471	0.7669623262	0.8923611903	0.00507729403	0.003706692769	0.004037103754	0.006782181949	0.02455096826	0.01884717806
-0.002564102564	0.9	0.1583742558	0.2267420932	1.431685295	0.5184074853	0.5433121292	0.003340790699	0.002131352252	0.002415409071	0.004278765888	0.0100373925	0.007812411506
-0.002564102564	0.9076923077	0.1596733437	0.2291256703	1.434965067	0.522659798	0.5490235803	0.00336629596	0.002140574747	0.002428075196	0.004314427752	0.01025598872	0.007978885629
-0.002564102564	0.9153846154	0.1610186164	0.2315952446	1.438313468	0.527063288	0.5549410949	0.003392925118	0.00215101639	0.00244194971	0.004351692379	0.01048295541	0.008151688945
-0.002564102564	0.9230769231	0.1624109666	0.234151779	1.441723943	0.5316208768	0.5610669807	0.003420700518	0.002162706169	0.002457060582	0.004390589802	0.01071826184	0.008330801312
-0.002564102564	0.9307692308	0.1638512943	0.2367962467	1.445189968	0.536335511	0.5674035694	0.003449644745	0.002175673318	0.002473436018	0.004431150362	0.01096187754	0.008516202812
-0.002564102564	0.9384615385	0.1653405072	0.2395296309	1.448705068	0.5412101614	0.5739532168	0.003479780638	0.002189947316	0.002491104461	0.004473404697	0.01121377233	0.008707873752
-0.002564102564	0.9461538462	0.1668795206	0.2423529248	1.45226283	0.5462478239	0.5807183031	0.003511131288	0.002205557885	0.002510094588	0.004517383719	0.01147391626	0.008905794662
-0.002564102564	0.9538461538	0.1684692571	0.2452671319	1.455856909	0.5514515187	0.5877012327	0.003543720042	0.002222534994	0.002530435315	0.004563118606	0.01174227968	0.009109946295
-0.002564102564	0.9615384615	0.170110647	0.2482732658	1.459481051	0.5568242909	0.5949044342	0.003577570514	0.002240908853	0.00255215579	0.004610640781	0.01201883319	0.009320309628
-0.002564102564	0.9692307692	0.171804628	0.25137235	1.463129096	0.56236921	0.6023303605	0.003612706579	0.002260709921	0.0025752854	0.004659981905	0.01230354768	0.009536865863
-0.002564102564	0.9769230769	0.1735521455	0.2545654184	1.466794995	0.5680893705	0.6099814885	0.003649152383	0.002281968898	0.002599853768	0.00471117386	0.01259639427	0.009759596424
-0.002564102564	0.9846153846	0.1753541523	0.2578535147	1.47047282	0.5739878911	0.6178603195	0.003686932343	0.002304716729	0.00262589075	0.00476424874	0.01289734437	0.009988482958
-0.002564102564	0.9923076923	0.1772116088	0.2612376931	1.474156771	0.5800679157	0.625969379	0.003726071153	0.002328984606	0.002653426441	0.004819238837	0.01320636965	0.01022350734
-0.002564102564	1	0.1791254829	0.2647190174	1.477841193	0.5863326123	0.6343112167	0.00376659378	0.002354803964	0.00268249117	0.004876176636	0.01352344206	0.01046465166
-0.002564102564	1.007692308	0.1810967501	0.268298562	1.481520579	0.5927851739	0.6428884066	0.003808525472	0.002382206481	0.002713115505	0.0049350948	0.01384853381	0.01071189824
-0.002564102564	1.015384615	0.1831263932	0.2719774111	1.48518958	0.5994288182	0.6517035467	0.003851891756	0.002411224081	0.002745330246	0.004996026167	0.01418161735	0.01096522963
-0.002564102564	1.023076923	0.1852154029	0.2757566591	1.488843016	0.6062667872	0.6607592595	0.00389671844	0.002441888935	0.002779166432	0.005059003743	0.01452266544	0.01122462858
-0.002564102564	1.030769231	0.1873647772	0.2796374105	1.492475879	0.6133023479	0.6700581916	0.003943031614	0.002474233454	0.002814655336	0.00512406069	0.01487165109	0.0114900781
-0.002564102564	1.038461538	0.1895755215	0.28362078	1.496083343	0.6205387919	0.6796030137	0.003990857651	0.002508290296	0.002851828468	0.005191230329	0.01522854756	0.01176156139
-0.002564102564	1.046153846	0.1918486491	0.2877078922	1.499660767	0.6279794352	0.6893964209	0.004040223207	0.002544092365	0.002890717575	0.005260546133	0.01559332839	0.01203906189
-0.002564102564	1.053846154	0.1941851805	0.291899882	1.503203701	0.6356276187	0.6994411325	0.004091155217	0.002581672806	0.002931354637	0.005332041719	0.0159659674	0.01232256326
-0.002564102564	1.061538462	0.196586144	0.2961978944	1.506707891	0.643486708	0.7097398919	0.0041436809	0.002621065011	0.002973771872	0.005405750854	0.01634643866	0.01261204939
-0.002564102564	1.069230769	0.1990525751	0.3006030844	1.510169282	0.6515600931	0.7202954669	0.004197827756	0.002662302617	0.003018001735	0.005481707449	0.01673471651	0.01290750438
-0.002564102564	1.076923077	0.2015855171	0.3051166172	1.513584019	0.6598511889	0.7311106493	0.004253623564	0.002705419504	0.003064076915	0.005559945556	0.01713077555	0.01320891258
-0.002564102564	1.084615385	0.2041860209	0.309739668	1.516948451	0.6683634347	0.7421882553	0.004311096378	0.002750449797	0.003112030337	0.005640499375	0.01753459067	0.01351625852
-0.002564102564	1.092307692	0.2068551446	0.3144734222	1.52025913	0.6771002948	0.7535311253	0.004370274532	0.002797427866	0.003161895164	0.00572340325	0.017946137	0.013829527
-0.002564102564	1.1	0.2095939541	0.3193190754	1.523512817	0.6860652578	0.7651421238	0.004431186632	0.002846388325	0.003213704793	0.00580869167	0.01836538996	0.01414870301
-0.002564102564	1.107692308	0.2124035227	0.324277833	1.526706473	0.6952618371	0.7770241397	0.004493861557	0.002897366034	0.003267492857	0.005896399275	0.01879232522	0.01447377179
-0.002564102564	1.115384615	0.2152849314	0.3293509108	1.529837266	0.7046935709	0.7891800861	0.004558328454	0.002950396095	0.003323293226	0.005986560855	0.01922691871	0.01480471877
-0.002564102564	1.123076923	0.2182392685	0.3345395346	1.532902566	0.7143640218	0.8016129	0.004624616738	0.003005513857	0.003381140006	0.006079211357	0.01966914666	0.01514152965
-0.002564102564	1.130769231	0.22126763	0.3398449404	1.535899944	0.7242767773	0.8143255431	0.004692756089	0.003062754913	0.003441067538	0.006174385884	0.02011898553	0.01548419031
-0.002564102564	1.138461538	0.2243711193	0.3452683741	1.538827168	0.7344354492	0.827321001	0.004762776445	0.003122155099	0.0035031104	0.006272119703	0.02057641207	0.01583268687
-0.002564102564	1.146153846	0.2275508475	0.350811092	1.541682203	0.7448436744	0.8406022837	0.004834708006	0.003183750497	0.003567303405	0.006372448247	0.02104140329	0.01618700569
-0.002564102564	1.153846154	0.2308079332	0.3564743601	1.544463205	0.755505114	0.8541724252	0.004908581225	0.003247577434	0.003633681603	0.006475407123	0.02151393646	0.01654713332
-0.002564102564	1.161538462	0.2341435023	0.362259455	1.547168516	0.7664234542	0.868034484	0.004984426809	0.00331367248	0.003702280279	0.006581032111	0.02199398914	0.01691305657
-0.002564102564	1.169230769	0.2375586885	0.3681676631	1.549796664	0.7776024056	0.8821915426	0.005062275713	0.003382072452	0.003773134954	0.006689359176	0.02248153912	0.01728476244
-0.002564102564	1.176923077	0.241054633	0.3742002809	1.552346355	0.7890457034	0.8966467078	0.005142159136	0.003452814408	0.003846281386	0.006800424468	0.02297656449	0.01766223818
-0.002564102564	1.184615385	0.2446324843	0.3803586151	1.554816467	0.8007571075	0.9114031107	0.005224108523	0.003525935655	0.003921755568	0.00691426433	0.02347904359	0.01804547125
-0.002564102564	1.192307692	0.2482933988	0.3866439825	1.557206049	0.8127404027	0.9264639065	0.005308155556	0.00360147374	0.00399959373	0.007030915302	0.02398895502	0.01843444934
-0.002564102564	1.2	0.25203854	0.3930577101	1.559514311	0.824999398	0.9418322746	0.005394332154	0.003679466457	0.004079832337	0.007150414128	0.02450627768	0.01882916036
0.1717948718	0.9	0.1746385278	0.2460781473	1.409071356	0.5716454329	0.5896445617	0.003660686857	0.002236521057	0.00256636303	0.004666181138	0.01004436723	0.007843309049
0.1717948718	0.9076923077	0.1760544138	0.2486142257	1.412144236	0.5762800617	0.5957214314	0.003688059187	0.002244235691	0.002578169762	0.00470401439	0.01026800034	0.008013465136
0.1717948718	0.9153846154	0.1775158655	0.2512345558	1.415279446	0.5810638411	0.6020001823	0.003716530268	0.002253107563	0.002591129408	0.004743403216	0.01049974397	0.008189753784
0.1717948718	0.9230769231	0.1790237694	0.2539401049	1.418471445	0.5859996728	0.6084831324	0.003746122088	0.002263165128	0.002605269459	0.004784377477	0.01073957062	0.008372157231
0.1717948718	0.9307692308	0.1805790195	0.2567318505	1.421714722	0.5910904831	0.6151726237	0.003776856869	0.002274437089	0.002620617641	0.004826967336	0.01098745308	0.008560657942
0.1717948718	0.9384615385	0.1821825174	0.2596107803	1.425003804	0.5963392232	0.6220710227	0.003808757073	0.002286952391	0.002637201917	0.004871203246	0.01124336439	0.008755238605
0.1717948718	0.9461538462	0.1838351721	0.2625778917	1.428333266	0.6017488685	0.6291807201	0.003841845406	0.002300740225	0.002655050484	0.004917115938	0.01150727786	0.008955882132
0.1717948718	0.9538461538	0.1855379002	0.2656341928	1.431697742	0.6073224195	0.6365041306	0.003876144825	0.002315830027	0.002674191776	0.004964736407	0.01177916706	0.009162571656
0.1717948718	0.9615384615	0.1872916258	0.2687807014	1.435091933	0.6130629011	0.6440436934	0.003911678535	0.002332251475	0.002694654464	0.005014095899	0.01205900585	0.009375290538
0.1717948718	0.9692307692	0.1890972807	0.2720184454	1.438510614	0.618973363	0.6518018718	0.003948470002	0.002350034494	0.002716467453	0.005065225904	0.01234676834	0.009594022359
0.1717948718	0.9769230769	0.190955804	0.275348463	1.441948646	0.6250568794	0.6597811533	0.003986542949	0.002369209253	0.002739659886	0.005118158137	0.0126424289	0.009818750925
0.1717948718	0.9846153846	0.1928681424	0.2787718025	1.445400983	0.6313165492	0.6679840496	0.004025921363	0.002389806165	0.00276426114	0.005172924536	0.01294596219	0.01004946027
0.1717948718	0.9923076923	0.1948352502	0.2822895222	1.448862677	0.6377554961	0.6764130966	0.004066629497	0.002411855889	0.002790300831	0.005229557247	0.01325734311	0.01028613464
0.1717948718	1	0.1968580892	0.2859026905	1.452328892	0.6443768683	0.6850708546	0.004108691874	0.002435389326	0.002817808806	0.005288088619	0.01357654685	0.01052875851
0.1717948718	1.007692308	0.1989376288	0.2896123861	1.455794903	0.6511838386	0.693959908	0.004152133285	0.002460437625	0.002846815153	0.005348551193	0.01390354885	0.01077731659
0.1717948718	1.015384615	0.2010748457	0.2934196974	1.459256112	0.6581796046	0.7030828653	0.004196978798	0.002487032177	0.002877350194	0.005410977695	0.01423832482	0.0110317938
0.1717948718	1.023076923	0.2032707243	0.2973257234	1.462708043	0.6653673885	0.7124423595	0.004243253753	0.002515204617	0.002909444485	0.005475401033	0.01458085075	0.01129217529
0.1717948718	1.030769231	0.2055262566	0.3013315729	1.466146359	0.6727504372	0.7220410476	0.00429098377	0.002544986827	0.002943128822	0.005541854288	0.01493110289	0.01155844643
0.1717948718	1.038461538	0.2078424421	0.305438365	1.46956686	0.6803320222	0.7318816109	0.004340194744	0.002576410933	0.002978434234	0.005610370709	0.01528905774	0.01183059282
0.1717948718	1.046153846	0.2102202876	0.3096472286	1.472965488	0.6881154395	0.7419667549	0.004390912849	0.002609509304	0.003015391986	0.005680983711	0.01565469208	0.01210860026
0.1717948718	1.053846154	0.2126608078	0.313959303	1.476338336	0.6961040101	0.7522992094	0.004443164539	0.002644314554	0.003054033581	0.005753726871	0.01602798297	0.01239245482
0.1717948718	1.061538462	0.2151650246	0.3183757376	1.479681645	0.7043010794	0.7628817282	0.004496976546	0.002680859544	0.003094390757	0.005828633923	0.01640890773	0.01268214275
0.1717948718	1.069230769	0.2177339677	0.3228976917	1.482991814	0.7127100175	0.7737170896	0.004552375883	0.002719177376	0.003136495486	0.005905738761	0.01679744392	0.01297765054
0.1717948718	1.076923077	0.2203686741	0.327526335	1.486265397	0.7213342192	0.784808096	0.00460938984	0.002759301399	0.00318037998	0.005985075431	0.0171935694	0.01327896491
0.1717948718	1.084615385	0.2230701885	0.3322628469	1.489499108	0.730177104	0.7961575739	0.004668045987	0.002801265205	0.003226076682	0.006066678139	0.01759726229	0.01358607279
0.1717948718	1.092307692	0.2258395631	0.3371084173	1.492689822	0.7392421158	0.8077683743	0.00472837217	0.002845102633	0.003273618276	0.006150581242	0.01800850096	0.01389896134
0.1717948718	1.1	0.2286778575	0.3420642461	1.495834576	0.7485327234	0.8196433722	0.004790396513	0.002890847764	0.003323037678	0.006236819256	0.01842726407	0.01421761796
0.1717948718	1.107692308	0.231586139	0.3471315432	1.498930569	0.7580524203	0.8317854669	0.004854147412	0.002938534924	0.003374368043	0.006325426852	0.01885353053	0.01454203024
0.1717948718	1.115384615	0.2345654824	0.3523115286	1.501975163	0.7678047243	0.8441975819	0.004919653539	0.002988198684	0.00342764276	0.006416438861	0.01928727952	0.01487218602
0.1717948718	1.123076923	0.2376169699	0.3576054327	1.504965882	0.7777931784	0.8568826649	0.004986943836	0.003039873861	0.003482895455	0.006509890276	0.01972849049	0.01520807335
0.1717948718	1.130769231	0.2407416914	0.3630144956	1.507900411	0.7880213497	0.8698436878	0.005056047514	0.003093595515	0.003540159988	0.006605816251	0.02017714317	0.01554968052
0.1717948718	1.138461538	0.2439407443	0.3685399677	1.510776598	0.7984928303	0.8830836469	0.005126994054	0.00314939895	0.003599470458	0.006704252108	0.02063321752	0.01589699603
0.1717948718	1.146153846	0.2472152334	0.3741831096	1.513592445	0.8092112369	0.8966055626	0.005199813198	0.003207319715	0.003660861199	0.00680523334	0.02109669381	0.01625000859
0.1717948718	1.153846154	0.2505662712	0.3799451919	1.516346116	0.8201802107	0.9104124794	0.005274534953	0.003267393605	0.003724366778	0.006908795611	0.02156755254	0.01660870718
0.1717948718	1.161538462	0.2539949775	0.3858274954	1.519035924	0.8314034177	0.9245074661	0.005351189586	0.003329656659	0.003790022003	0.007014974763	0.02204577451	0.01697308094
0.1717948718	1.169230769	0.25750248	0.3918313108	1.521660338	0.8428845485	0.938893616	0.005429807621	0.003394145158	0.003857861915	0.007123806821	0.02253134075	0.0173431193
0.1717948718	1.176923077	0.2610899137	0.3979579391	1.524217973	0.8546273184	0.9535740461	0.005510419837	0.003460895631	0.00392792179	0.007235327993	0.0230242326	0.01771881186
0.1717948718	1.184615385	0.264758421	0.4042086913	1.526707592	0.8666354673	0.9685518981	0.005593057263	0.003529944851	0.004000237142	0.00734957468	0.02352443163	0.01810014846
0.1717948718	1.192307692	0.268509152	0.4105848886	1.529128097	0.8789127598	0.9838303376	0.005677751179	0.003601329833	0.004074843721	0.007466583474	0.02403191969	0.01848711919
0.1717948718	1.2	0.2723432645	0.4170878624	1.53147853	0.8914629851	0.9994125546	0.005764533111	0.00367508784	0.004151777512	0.007586391168	0.0245466789	0.01887971433
0.3461538462	0.9	0.1923508508	0.2672120834	1.389191065	0.6296232954	0.6402850214	0.004010033603	0.00235454169	0.002733751322	0.005091388812	0.01007121999	0.007891666463
0.3461538462	0.9076923077	0.1939083937	0.269933389	1.392066552	0.6347216106	0.6468057266	0.004039783516	0.002360969092	0.002744980789	0.005132034702	0.01030068304	0.008066158316
0.3461538462	0.9153846154	0.1955110948	0.2727376192	1.394998169	0.6399677424	0.6535251331	0.004070611829	0.002368493698	0.002757310098	0.005174196768	0.01053804292	0.008246620663
0.3461538462	0.9230769231	0.1971598343	0.2756257458	1.39798122	0.6453645724	0.6604455693	0.004102540199	0.002377143434	0.002770766261	0.005217904637	0.01078327539	0.008433038124
0.3461538462	0.9307692308	0.1988555003	0.2785987505	1.401011036	0.650915007	0.6675693878	0.00413559051	0.002386946468	0.002785376521	0.005263188233	0.01103635645	0.008625395547
0.3461538462	0.9384615385	0.2005989881	0.2816576254	1.404082981	0.6566219771	0.6748989656	0.004169784877	0.002397931213	0.002801168363	0.005310077768	0.01129726241	0.008823678
0.3461538462	0.9461538462	0.2023912008	0.2848033724	1.407192463	0.6624884383	0.6824367037	0.00420514565	0.002410126328	0.002818169504	0.00535860373	0.0115659698	0.009027870776
0.3461538462	0.9538461538	0.2042330486	0.2880370038	1.410334937	0.6685173711	0.6901850275	0.004241695416	0.002423560717	0.002836407898	0.00540879687	0.01184245545	0.009237959391
0.3461538462	0.9615384615	0.2061254498	0.2913595418	1.413505911	0.6747117802	0.6981463865	0.004279457008	0.002438263525	0.002855911735	0.005460688196	0.01212669644	0.009453929586
0.3461538462	0.9692307692	0.2080693298	0.2947720188	1.416700957	0.6810746953	0.7063232544	0.004318453503	0.002454264145	0.002876709441	0.005514308958	0.01241867013	0.009675767324
0.3461538462	0.9769230769	0.2100656218	0.2982754773	1.419915714	0.6876091707	0.7147181294	0.004358708231	0.002471592214	0.002898829679	0.005569690645	0.01271835413	0.009903458793
0.3461538462	0.9846153846	0.2121152662	0.30187097	1.423145893	0.6943182853	0.7233335336	0.004400244772	0.002490277612	0.002922301346	0.005626864969	0.01302572633	0.0101369904
0.3461538462	0.9923076923	0.2142192114	0.3055595595	1.426387286	0.7012051427	0.7321720133	0.004443086967	0.002510350465	0.002947153577	0.005685863864	0.01334076489	0.01037634879
0.3461538462	1	0.2163784128	0.3093423186	1.429635769	0.7082728709	0.7412361394	0.004487258915	0.002531841144	0.002973415741	0.005746719473	0.01366344822	0.01062152082
0.3461538462	1.007692308	0.2185938339	0.3132203303	1.432887309	0.715524623	0.7505285067	0.004532784976	0.002554780263	0.003001117444	0.005809464143	0.01399375502	0.01087249356
0.3461538462	1.015384615	0.2208664452	0.3171946877	1.436137967	0.7229635765	0.7600517342	0.004579689779	0.00257919868	0.003030288529	0.005874130421	0.01433166422	0.01112925432
